,date,county,state,pop2019,weekOyear,cases,dailyCaseGrowth,deaths,dailyDeathGrowth,fips,COUNTYFP,case%,caseGrowth%,death%,deathGrowth%,caseper100K,deathper100K,ruralUrban,variable,value
1397,2020-12-25,McCook,South Dakota,199070,52,665,0.0,21.0,0.0,,,0.0033405334806851862,0.0,0.00010549053096900587,0.0,334.05334806851863,10.549053096900588,urban,FREQUENTLY,0.23800000000000002
1403,2020-12-25,Codington,South Dakota,199070,52,3345,0.0,68.0,0.0,,,0.016803134575777364,0.0,0.0003415883859948762,0.0,1680.3134575777365,34.158838599487616,urban,FREQUENTLY,0.11699999999999999
1404,2020-12-25,Hughes,South Dakota,199070,52,1952,0.0,25.0,0.0,,,0.009805596021499975,0.0,0.0001255839654392927,0.0,980.5596021499975,12.558396543929272,urban,FREQUENTLY,0.251
1405,2020-12-25,Lyman,South Dakota,199070,52,511,0.0,9.0,0.0,,,0.002566936253579143,0.0,4.521022755814538e-05,0.0,256.6936253579143,4.5210227558145375,urban,FREQUENTLY,0.287
1407,2020-12-25,Brookings,South Dakota,199070,52,2875,0.0,29.0,0.0,,,0.014442156025518661,0.0,0.00014567739990957955,0.0,1444.2156025518661,14.567739990957955,urban,FREQUENTLY,0.22899999999999998
1410,2020-12-25,Meade,South Dakota,199070,52,2160,0.0,24.0,0.0,,,0.010850454613954891,0.0,0.000120560606821721,0.0,1085.0454613954892,12.0560606821721,urban,FREQUENTLY,0.214
1414,2020-12-25,Lawrence,South Dakota,199070,52,2465,0.0,28.0,0.0,,,0.012382578992314262,0.0,0.00014065404129200783,0.0,1238.257899231426,14.065404129200783,urban,FREQUENTLY,0.205
1415,2020-12-25,Faulk,South Dakota,199070,52,310,0.0,11.0,0.0,,,0.0015572411714472297,0.0,5.525694479328879e-05,0.0,155.72411714472298,5.525694479328879,urban,FREQUENTLY,0.198
1416,2020-12-25,Aurora,South Dakota,199070,52,406,0.0,8.0,0.0,,,0.0020394835987341134,0.0,4.018686894057367e-05,0.0,203.94835987341133,4.018686894057367,urban,FREQUENTLY,0.15
1418,2020-12-25,Yankton,South Dakota,199070,52,2408,0.0,25.0,0.0,,,0.012096247551112674,0.0,0.0001255839654392927,0.0,1209.6247551112674,12.558396543929272,urban,FREQUENTLY,0.26
1419,2020-12-25,Hutchinson,South Dakota,199070,52,688,0.0,14.0,0.0,,,0.0034560707288893355,0.0,7.032702064600391e-05,0.0,345.60707288893354,7.032702064600391,urban,FREQUENTLY,0.188
1420,2020-12-25,Hamlin,South Dakota,199070,52,589,0.0,32.0,0.0,,,0.0029587582257497363,0.0,0.00016074747576229467,0.0,295.87582257497365,16.074747576229466,urban,FREQUENTLY,0.13699999999999998
1421,2020-12-25,Deuel,South Dakota,199070,52,399,0.0,6.0,0.0,,,0.0020043200884111117,0.0,3.014015170543025e-05,0.0,200.43200884111118,3.014015170543025,urban,FREQUENTLY,0.16899999999999998
1422,2020-12-25,Turner,South Dakota,199070,52,942,0.0,47.0,0.0,,,0.004732003817752549,0.0,0.0002360978550258703,0.0,473.2003817752549,23.60978550258703,urban,FREQUENTLY,0.251
1423,2020-12-25,Roberts,South Dakota,199070,52,940,0.0,31.0,0.0,,,0.004721957100517406,0.0,0.00015572411714472297,0.0,472.19571005174055,15.572411714472297,urban,FREQUENTLY,0.094
1424,2020-12-25,Fall River,South Dakota,199070,52,434,0.0,11.0,0.0,,,0.0021801376400261215,0.0,5.525694479328879e-05,0.0,218.01376400261213,5.525694479328879,urban,FREQUENTLY,0.25
1427,2020-12-25,Spink,South Dakota,199070,52,689,0.0,24.0,0.0,,,0.003461094087506907,0.0,0.000120560606821721,0.0,346.1094087506907,12.0560606821721,urban,FREQUENTLY,0.17300000000000001
1429,2020-12-25,Oglala Lakota,South Dakota,199070,52,1893,0.0,34.0,0.0,,,0.009509217863063244,0.0,0.0001707941929974381,0.0,950.9217863063244,17.079419299743808,urban,FREQUENTLY,0.281
1430,2020-12-25,Corson,South Dakota,199070,52,447,0.0,10.0,0.0,,,0.0022454413020545536,0.0,5.023358617571708e-05,0.0,224.54413020545536,5.023358617571708,urban,FREQUENTLY,0.285
1431,2020-12-25,Jerauld,South Dakota,199070,52,258,0.0,15.0,0.0,,,0.0012960265233335007,0.0,7.535037926357563e-05,0.0,129.60265233335008,7.535037926357562,urban,FREQUENTLY,0.184
1432,2020-12-25,Miner,South Dakota,199070,52,222,0.0,6.0,0.0,,,0.0011151856131009193,0.0,3.014015170543025e-05,0.0,111.51856131009193,3.014015170543025,urban,FREQUENTLY,0.218
1433,2020-12-25,Sanborn,South Dakota,199070,52,303,0.0,3.0,0.0,,,0.0015220776611242276,0.0,1.5070075852715125e-05,0.0,152.20776611242275,1.5070075852715126,urban,FREQUENTLY,0.155
1434,2020-12-25,Sully,South Dakota,199070,52,105,0.0,3.0,0.0,,,0.0005274526548450294,0.0,1.5070075852715125e-05,0.0,52.745265484502944,1.5070075852715126,urban,FREQUENTLY,0.228
1435,2020-12-25,Hyde,South Dakota,199070,52,131,0.0,0.0,0.0,,,0.0006580599789018938,0.0,0.0,,65.80599789018937,0.0,urban,FREQUENTLY,0.23399999999999999
1436,2020-12-25,Moody,South Dakota,199070,52,524,0.0,14.0,0.0,,,0.002632239915607575,0.0,7.032702064600391e-05,0.0,263.2239915607575,7.032702064600391,urban,FREQUENTLY,0.245
1437,2020-12-25,Stanley,South Dakota,199070,52,264,0.0,2.0,0.0,,,0.001326166675038931,0.0,1.0046717235143417e-05,0.0,132.6166675038931,1.0046717235143416,urban,FREQUENTLY,0.245
1438,2020-12-25,McPherson,South Dakota,199070,52,178,0.0,1.0,0.0,,,0.0008941578339277641,0.0,5.0233586175717085e-06,0.0,89.4157833927764,0.5023358617571708,urban,FREQUENTLY,0.22
1439,2020-12-25,Hand,South Dakota,199070,52,311,0.0,2.0,0.0,,,0.0015622645300648014,0.0,1.0046717235143417e-05,0.0,156.22645300648014,1.0046717235143416,urban,FREQUENTLY,0.225
1440,2020-12-25,Day,South Dakota,199070,52,516,0.0,20.0,0.0,,,0.0025920530466670014,0.0,0.00010046717235143416,0.0,259.20530466670016,10.046717235143417,urban,FREQUENTLY,0.11800000000000001
1441,2020-12-25,Ziebach,South Dakota,199070,52,287,0.0,7.0,0.0,,,0.0014417039232430804,0.0,3.516351032300196e-05,0.0,144.17039232430804,3.5163510323001956,urban,FREQUENTLY,0.235
1442,2020-12-25,Tripp,South Dakota,199070,52,617,0.0,11.0,0.0,,,0.003099412267041744,0.0,5.525694479328879e-05,0.0,309.94122670417437,5.525694479328879,urban,FREQUENTLY,0.311
1443,2020-12-25,Edmunds,South Dakota,199070,52,341,0.0,4.0,0.0,,,0.0017129652885919525,0.0,2.0093434470286834e-05,0.0,171.29652885919526,2.0093434470286833,urban,FREQUENTLY,0.19699999999999998
1444,2020-12-25,Kingsbury,South Dakota,199070,52,527,0.0,13.0,0.0,,,0.00264730999146029,0.0,6.53036620284322e-05,0.0,264.73099914602903,6.53036620284322,urban,FREQUENTLY,0.184
1445,2020-12-25,Gregory,South Dakota,199070,52,481,0.0,26.0,0.0,,,0.0024162354950519917,0.0,0.0001306073240568644,0.0,241.62354950519918,13.06073240568644,urban,FREQUENTLY,0.264
1446,2020-12-25,Brule,South Dakota,199070,52,625,0.0,6.0,0.0,,,0.0031395991359823177,0.0,3.014015170543025e-05,0.0,313.95991359823176,3.014015170543025,urban,FREQUENTLY,0.264
1447,2020-12-25,Hanson,South Dakota,199070,52,306,0.0,3.0,0.0,,,0.0015371477369769428,0.0,1.5070075852715125e-05,0.0,153.71477369769428,1.5070075852715126,urban,FREQUENTLY,0.14800000000000002
1448,2020-12-25,Custer,South Dakota,199070,52,666,0.0,9.0,0.0,,,0.003345556839302758,0.0,4.521022755814538e-05,0.0,334.5556839302758,4.5210227558145375,urban,FREQUENTLY,0.22899999999999998
1449,2020-12-25,Dewey,South Dakota,199070,52,1240,0.0,12.0,0.0,,,0.006228964685788919,0.0,6.02803034108605e-05,0.0,622.8964685788919,6.02803034108605,urban,FREQUENTLY,0.237
1450,2020-12-25,Mellette,South Dakota,199070,52,214,0.0,2.0,0.0,,,0.0010749987441603455,0.0,1.0046717235143417e-05,0.0,107.49987441603456,1.0046717235143416,urban,FREQUENTLY,0.34
1451,2020-12-25,Bennett,South Dakota,199070,52,351,0.0,8.0,0.0,,,0.0017631988747676697,0.0,4.018686894057367e-05,0.0,176.31988747676698,4.018686894057367,urban,FREQUENTLY,0.327
1452,2020-12-25,Campbell,South Dakota,199070,52,111,0.0,4.0,0.0,,,0.0005575928065504596,0.0,2.0093434470286834e-05,0.0,55.75928065504596,2.0093434470286833,urban,FREQUENTLY,0.27699999999999997
1453,2020-12-25,Haakon,South Dakota,199070,52,225,0.0,7.0,0.0,,,0.0011302556889536343,0.0,3.516351032300196e-05,0.0,113.02556889536343,3.5163510323001956,urban,FREQUENTLY,0.24100000000000002
1454,2020-12-25,Butte,South Dakota,199070,52,848,0.0,17.0,0.0,,,0.004259808107700809,0.0,8.539709649871905e-05,0.0,425.9808107700809,8.539709649871904,urban,FREQUENTLY,0.204
1455,2020-12-25,Perkins,South Dakota,199070,52,274,0.0,11.0,0.0,,,0.001376400261214648,0.0,5.525694479328879e-05,0.0,137.6400261214648,5.525694479328879,urban,FREQUENTLY,0.243
1456,2020-12-25,Potter,South Dakota,199070,52,298,0.0,2.0,0.0,,,0.0014969608680363692,0.0,1.0046717235143417e-05,0.0,149.69608680363692,1.0046717235143416,urban,FREQUENTLY,0.225
1457,2020-12-25,Harding,South Dakota,199070,52,88,0.0,1.0,0.0,,,0.00044205555834631033,0.0,5.0233586175717085e-06,0.0,44.205555834631035,0.5023358617571708,urban,FREQUENTLY,0.235
1460,2020-12-25,Ward,North Dakota,199070,52,8329,14.0,169.0,0.0,,,0.04183955392575476,0.0016808740545083444,0.0008489476063696188,0.0,4183.955392575476,84.89476063696188,urban,FREQUENTLY,0.263
1462,2020-12-25,Burleigh,North Dakota,199070,52,13514,42.0,169.0,1.0,,,0.06788566835786407,0.003107888116027823,0.0008489476063696188,0.005917159763313609,6788.566835786407,84.89476063696188,urban,FREQUENTLY,0.297
1464,2020-12-25,Morton,North Dakota,199070,52,4581,11.0,86.0,0.0,,,0.023012005827095998,0.0024012224405151714,0.00043200884111116694,0.0,2301.2005827096,43.20088411111669,urban,FREQUENTLY,0.293
1468,2020-12-25,Walsh,North Dakota,199070,52,1591,7.0,21.0,0.0,,,0.007992163560556587,0.0043997485857950975,0.00010549053096900587,0.0,799.2163560556587,10.549053096900588,urban,FREQUENTLY,0.253
1469,2020-12-25,Foster,North Dakota,199070,52,544,0.0,19.0,0.0,,,0.0027327070879590095,0.0,9.544381373386247e-05,0.0,273.27070879590093,9.544381373386246,urban,FREQUENTLY,0.27
1470,2020-12-25,Stark,North Dakota,199070,52,4003,20.0,46.0,0.0,,,0.02010850454613955,0.004996252810392206,0.00023107449640829859,0.0,2010.850454613955,23.10744964082986,urban,FREQUENTLY,0.24
1472,2020-12-25,McIntosh,North Dakota,199070,52,308,0.0,7.0,0.0,,,0.0015471944542120861,0.0,3.516351032300196e-05,0.0,154.7194454212086,3.5163510323001956,urban,FREQUENTLY,0.275
1473,2020-12-25,McHenry,North Dakota,199070,52,529,2.0,19.0,0.0,,,0.002657356708695434,0.003780718336483932,9.544381373386247e-05,0.0,265.7356708695434,9.544381373386246,urban,FREQUENTLY,0.263
1475,2020-12-25,Mountrail,North Dakota,199070,52,1175,5.0,15.0,0.0,,,0.005902446375646757,0.00425531914893617,7.535037926357563e-05,0.0,590.2446375646757,7.535037926357562,urban,FREQUENTLY,0.258
1476,2020-12-25,Divide,North Dakota,199070,52,137,1.0,2.0,0.0,,,0.000688200130607324,0.0072992700729927005,1.0046717235143417e-05,0.0,68.8200130607324,1.0046717235143416,urban,FREQUENTLY,0.255
1477,2020-12-25,Barnes,North Dakota,199070,52,1220,2.0,26.0,0.0,,,0.0061284975134374845,0.001639344262295082,0.0001306073240568644,0.0,612.8497513437485,13.06073240568644,urban,FREQUENTLY,0.248
1478,2020-12-25,McLean,North Dakota,199070,52,1120,2.0,25.0,0.0,,,0.005626161651680313,0.0017857142857142857,0.0001255839654392927,0.0,562.6161651680313,12.558396543929272,urban,FREQUENTLY,0.273
1479,2020-12-25,Oliver,North Dakota,199070,52,147,0.0,2.0,0.0,,,0.0007384337167830412,0.0,1.0046717235143417e-05,0.0,73.84337167830411,1.0046717235143416,urban,FREQUENTLY,0.28
1480,2020-12-25,Grand Forks,North Dakota,199070,52,9161,15.0,65.0,1.0,,,0.04601898829557442,0.0016373758323327148,0.00032651831014216106,0.015384615384615385,4601.898829557443,32.65183101421611,urban,FREQUENTLY,0.253
1481,2020-12-25,Williams,North Dakota,199070,52,3902,13.0,29.0,2.0,,,0.019601145325764808,0.0033316248077908763,0.00014567739990957955,0.06896551724137931,1960.1145325764808,14.567739990957955,urban,FREQUENTLY,0.254
1482,2020-12-25,McKenzie,North Dakota,199070,52,1018,1.0,10.0,0.0,,,0.0051137790726879994,0.0009823182711198428,5.023358617571708e-05,0.0,511.37790726879996,5.023358617571708,urban,FREQUENTLY,0.253
1483,2020-12-25,Burke,North Dakota,199070,52,196,1.0,1.0,0.0,,,0.0009845782890440548,0.00510204081632653,5.0233586175717085e-06,0.0,98.45782890440547,0.5023358617571708,urban,FREQUENTLY,0.258
1485,2020-12-25,Slope,North Dakota,199070,52,26,0.0,0.0,0.0,,,0.0001306073240568644,0.0,0.0,,13.06073240568644,0.0,urban,FREQUENTLY,0.24600000000000002
1486,2020-12-25,Eddy,North Dakota,199070,52,395,0.0,6.0,0.0,,,0.0019842266539408246,0.0,3.014015170543025e-05,0.0,198.42266539408246,3.014015170543025,urban,FREQUENTLY,0.209
1487,2020-12-25,Emmons,North Dakota,199070,52,367,0.0,10.0,0.0,,,0.001843572612648817,0.0,5.023358617571708e-05,0.0,184.3572612648817,5.023358617571708,urban,FREQUENTLY,0.302
1488,2020-12-25,Bowman,North Dakota,199070,52,299,0.0,4.0,0.0,,,0.0015019842266539409,0.0,2.0093434470286834e-05,0.0,150.19842266539408,2.0093434470286833,urban,FREQUENTLY,0.262
1489,2020-12-25,Stutsman,North Dakota,199070,52,3056,11.0,70.0,0.0,,,0.015351383935299142,0.003599476439790576,0.0003516351032300196,0.0,1535.138393529914,35.16351032300196,urban,FREQUENTLY,0.314
1490,2020-12-25,Sargent,North Dakota,199070,52,402,2.0,5.0,0.0,,,0.0020193901642638267,0.004975124378109453,2.511679308785854e-05,0.0,201.93901642638266,2.511679308785854,urban,FREQUENTLY,0.251
1491,2020-12-25,Rolette,North Dakota,199070,52,1836,9.0,20.0,0.0,,,0.009222886421861656,0.004901960784313725,0.00010046717235143416,0.0,922.2886421861656,10.046717235143417,urban,FREQUENTLY,0.235
1492,2020-12-25,Nelson,North Dakota,199070,52,403,0.0,10.0,0.0,,,0.0020244135228813984,0.0,5.023358617571708e-05,0.0,202.44135228813985,5.023358617571708,urban,FREQUENTLY,0.218
1493,2020-12-25,Wells,North Dakota,199070,52,396,1.0,6.0,0.0,,,0.0019892500125583967,0.0025252525252525255,3.014015170543025e-05,0.0,198.92500125583967,3.014015170543025,urban,FREQUENTLY,0.275
1494,2020-12-25,Pembina,North Dakota,199070,52,698,0.0,9.0,0.0,,,0.0035063043150650526,0.0,4.521022755814538e-05,0.0,350.63043150650526,4.5210227558145375,urban,FREQUENTLY,0.256
1495,2020-12-25,Ransom,North Dakota,199070,52,532,2.0,11.0,0.0,,,0.002672426784548149,0.0037593984962406013,5.525694479328879e-05,0.0,267.2426784548149,5.525694479328879,urban,FREQUENTLY,0.23600000000000002
1496,2020-12-25,Mercer,North Dakota,199070,52,997,2.0,9.0,0.0,,,0.005008288541718993,0.0020060180541624875,4.521022755814538e-05,0.0,500.8288541718993,4.5210227558145375,urban,FREQUENTLY,0.266
1497,2020-12-25,Traill,North Dakota,199070,52,897,1.0,17.0,0.0,,,0.004505952679961823,0.0011148272017837235,8.539709649871905e-05,0.0,450.59526799618226,8.539709649871904,urban,FREQUENTLY,0.233
1498,2020-12-25,Benson,North Dakota,199070,52,968,1.0,16.0,0.0,,,0.004862611141809413,0.0010330578512396695,8.037373788114734e-05,0.0,486.2611141809413,8.037373788114733,urban,FREQUENTLY,0.195
1499,2020-12-25,Bottineau,North Dakota,199070,52,604,1.0,19.0,0.0,,,0.003034108605013312,0.0016556291390728477,9.544381373386247e-05,0.0,303.4108605013312,9.544381373386246,urban,FREQUENTLY,0.259
1500,2020-12-25,Griggs,North Dakota,199070,52,295,1.0,2.0,0.0,,,0.001481890792183654,0.003389830508474576,1.0046717235143417e-05,0.0,148.1890792183654,1.0046717235143416,urban,FREQUENTLY,0.217
1501,2020-12-25,Dickey,North Dakota,199070,52,659,1.0,32.0,0.0,,,0.0033103933289797558,0.0015174506828528073,0.00016074747576229467,0.0,331.03933289797556,16.074747576229466,urban,FREQUENTLY,0.27699999999999997
1502,2020-12-25,Sheridan,North Dakota,199070,52,96,0.0,2.0,0.0,,,0.000482242427286884,0.0,1.0046717235143417e-05,0.0,48.2242427286884,1.0046717235143416,urban,FREQUENTLY,0.285
1503,2020-12-25,LaMoure,North Dakota,199070,52,458,1.0,16.0,0.0,,,0.0023006982468478424,0.002183406113537118,8.037373788114734e-05,0.0,230.06982468478424,8.037373788114733,urban,FREQUENTLY,0.307
1504,2020-12-25,Kidder,North Dakota,199070,52,246,1.0,8.0,0.0,,,0.0012357462199226402,0.0040650406504065045,4.018686894057367e-05,0.0,123.57462199226403,4.018686894057367,urban,FREQUENTLY,0.301
1505,2020-12-25,Cavalier,North Dakota,199070,52,406,0.0,4.0,0.0,,,0.0020394835987341134,0.0,2.0093434470286834e-05,0.0,203.94835987341133,2.0093434470286833,urban,FREQUENTLY,0.222
1506,2020-12-25,Billings,North Dakota,199070,52,48,0.0,0.0,0.0,,,0.000241121213643442,0.0,0.0,,24.1121213643442,0.0,urban,FREQUENTLY,0.244
1507,2020-12-25,Hettinger,North Dakota,199070,52,268,1.0,3.0,0.0,,,0.0013462601095092178,0.0037313432835820895,1.5070075852715125e-05,0.0,134.6260109509218,1.5070075852715126,urban,FREQUENTLY,0.23199999999999998
1508,2020-12-25,Towner,North Dakota,199070,52,263,0.0,10.0,0.0,,,0.0013211433164213593,0.0,5.023358617571708e-05,0.0,132.11433164213594,5.023358617571708,urban,FREQUENTLY,0.198
1509,2020-12-25,Logan,North Dakota,199070,52,208,0.0,7.0,0.0,,,0.0010448585924549153,0.0,3.516351032300196e-05,0.0,104.48585924549153,3.5163510323001956,urban,FREQUENTLY,0.295
1510,2020-12-25,Golden Valley,North Dakota,199070,52,194,0.0,0.0,0.0,,,0.0009745315718089115,0.0,0.0,,97.45315718089115,0.0,urban,FREQUENTLY,0.256
1512,2020-12-25,Dane,Wisconsin,546695,52,33540,157.0,182.0,2.0,,,0.06135047878616047,0.00468097793679189,0.00033290957480862273,0.01098901098901099,6135.0478786160475,33.290957480862275,urban,ALWAYS,0.6409999999999999
1513,2020-12-25,Pierce,Wisconsin,42754,52,3488,21.0,33.0,1.0,,,0.08158300977686299,0.006020642201834863,0.0007718576039668803,0.030303030303030304,8158.300977686299,77.18576039668804,rural,ALWAYS,0.449
1514,2020-12-25,Fond du Lac,Wisconsin,103403,52,10901,50.0,72.0,0.0,,,0.1054224732357862,0.004586735161911751,0.0006963047493786448,0.0,10542.24732357862,69.63047493786448,urban,ALWAYS,0.322
1515,2020-12-25,Waukesha,Wisconsin,404198,52,35944,42.0,351.0,0.0,,,0.08892671413515159,0.0011684843089249945,0.0008683862859291733,0.0,8892.67141351516,86.83862859291733,urban,ALWAYS,0.361
1516,2020-12-25,Sheboygan,Wisconsin,115340,52,11558,50.0,93.0,0.0,,,0.100208080457777,0.004326007959854646,0.0008063117738859025,0.0,10020.8080457777,80.63117738859025,urban,ALWAYS,0.385
1517,2020-12-25,Racine,Wisconsin,196311,52,18830,1.0,256.0,0.0,,,0.09591923020105853,5.310674455655868e-05,0.0013040532624254372,0.0,9591.923020105853,130.4053262425437,urban,ALWAYS,0.512
1518,2020-12-25,Milwaukee,Wisconsin,945726,52,89354,329.0,971.0,0.0,,,0.09448191125125036,0.0036819840186225576,0.001026724442386061,0.0,9448.191125125035,102.6724442386061,urban,ALWAYS,0.49700000000000005
1519,2020-12-25,Winnebago,Wisconsin,171907,52,16667,12.0,164.0,0.0,,,0.09695358536883315,0.0007199856002879943,0.0009540041999453192,0.0,9695.358536883316,95.40041999453193,urban,ALWAYS,0.45
1520,2020-12-25,Washington,Wisconsin,136034,52,12672,1.0,98.0,0.0,,,0.09315318229266213,7.891414141414142e-05,0.0007204081332608024,0.0,9315.318229266213,72.04081332608024,urban,ALWAYS,0.309
1521,2020-12-25,Polk,Wisconsin,43783,52,2971,23.0,23.0,0.0,,,0.06785738757051823,0.007741501178054527,0.0005253180458168696,0.0,6785.738757051823,52.53180458168696,rural,ALWAYS,0.39899999999999997
1522,2020-12-25,Wood,Wisconsin,72999,52,5800,14.0,49.0,0.0,,,0.07945314319374237,0.002413793103448276,0.0006712420718092029,0.0,7945.314319374237,67.12420718092028,urban,ALWAYS,0.29600000000000004
1523,2020-12-25,Outagamie,Wisconsin,187885,52,17089,55.0,157.0,0.0,,,0.0909545732762062,0.0032184446134940607,0.000835617532000958,0.0,9095.45732762062,83.56175320009581,urban,ALWAYS,0.353
1524,2020-12-25,Kenosha,Wisconsin,169561,52,13404,56.0,220.0,1.0,,,0.0790511969143848,0.0041778573560131305,0.0012974681677980196,0.004545454545454545,7905.119691438479,129.74681677980195,urban,ALWAYS,0.589
1525,2020-12-25,La Crosse,Wisconsin,118016,52,10260,40.0,54.0,0.0,,,0.08693736442516269,0.003898635477582846,0.0004575650759219089,0.0,8693.736442516269,45.75650759219089,urban,ALWAYS,0.498
1526,2020-12-25,Brown,Wisconsin,264542,52,27003,6.0,171.0,0.0,,,0.10207452880827997,0.00022219753360737697,0.0006464001935420462,0.0,10207.452880827997,64.64001935420463,urban,ALWAYS,0.486
1527,2020-12-25,Ozaukee,Wisconsin,89221,52,6826,0.0,53.0,0.0,,,0.0765066520213851,0.0,0.0005940305533450645,0.0,7650.66520213851,59.40305533450645,urban,ALWAYS,0.42
1528,2020-12-25,Sauk,Wisconsin,64442,52,4567,39.0,31.0,0.0,,,0.07086992954905186,0.008539522662579374,0.00048105272958629463,0.0,7086.992954905186,48.10527295862946,urban,ALWAYS,0.46799999999999997
1529,2020-12-25,Eau Claire,Wisconsin,104646,52,9209,26.0,84.0,1.0,,,0.0880014525161019,0.002823325008144207,0.0008027062668424976,0.011904761904761904,8800.14525161019,80.27062668424976,urban,ALWAYS,0.424
1530,2020-12-25,Walworth,Wisconsin,103868,52,9142,0.0,92.0,0.0,,,0.0880155582084954,0.0,0.0008857395925597874,0.0,8801.55582084954,88.57395925597875,urban,ALWAYS,0.41
1531,2020-12-25,Calumet,Wisconsin,50089,52,4909,12.0,35.0,0.0,,,0.098005550120785,0.002444489712772459,0.0006987562139391882,0.0,9800.555012078501,69.87562139391882,urban,ALWAYS,0.365
1532,2020-12-25,Columbia,Wisconsin,57532,52,4390,37.0,33.0,1.0,,,0.07630536049502885,0.008428246013667425,0.0005735938260446361,0.030303030303030304,7630.536049502885,57.359382604463605,urban,ALWAYS,0.589
1533,2020-12-25,Bayfield,Wisconsin,15036,52,928,5.0,18.0,0.0,,,0.06171854216546954,0.005387931034482759,0.0011971268954509178,0.0,6171.854216546954,119.71268954509178,rural,ALWAYS,0.395
1534,2020-12-25,Jefferson,Wisconsin,84769,52,7021,49.0,60.0,0.0,,,0.08282508936049734,0.006979062811565304,0.0007078059196168411,0.0,8282.508936049735,70.78059196168411,urban,ALWAYS,0.518
1535,2020-12-25,Marathon,Wisconsin,135692,52,12696,64.0,173.0,0.0,,,0.0935648380155057,0.005040957781978576,0.0012749462016920672,0.0,9356.48380155057,127.49462016920673,urban,ALWAYS,0.34
1536,2020-12-25,Rock,Wisconsin,163354,52,12492,71.0,119.0,0.0,,,0.07647195660957185,0.0056836375280179315,0.0007284792536454572,0.0,7647.195660957184,72.84792536454572,urban,ALWAYS,0.46399999999999997
1537,2020-12-25,St. Croix,Wisconsin,199070,52,6294,1.0,28.0,0.0,,,0.03161701913899633,0.00015888147442008263,0.00014065404129200783,0.0,3161.701913899633,14.065404129200783,urban,ALWAYS,0.37
1538,2020-12-25,Green,Wisconsin,36960,52,2296,28.0,10.0,0.0,,,0.06212121212121212,0.012195121951219513,0.00027056277056277056,0.0,6212.121212121212,27.056277056277057,rural,ALWAYS,0.436
1539,2020-12-25,Dunn,Wisconsin,45368,52,3637,0.0,22.0,0.0,,,0.08016663727737612,0.0,0.000484923293951684,0.0,8016.663727737612,48.492329395168404,rural,ALWAYS,0.41700000000000004
1540,2020-12-25,Chippewa,Wisconsin,64658,52,5827,1.0,67.0,0.0,,,0.09012032540443565,0.00017161489617298782,0.0010362213492529928,0.0,9012.032540443566,103.62213492529928,urban,ALWAYS,0.414
1541,2020-12-25,Douglas,Wisconsin,43150,52,3371,31.0,29.0,0.0,,,0.07812282734646582,0.009196084247997626,0.0006720741599073001,0.0,7812.282734646582,67.20741599073001,rural,ALWAYS,0.495
1542,2020-12-25,Dodge,Wisconsin,87839,52,10831,71.0,127.0,0.0,,,0.1233051378089459,0.006555258055581202,0.001445827024442446,0.0,12330.513780894591,144.5827024442446,urban,ALWAYS,0.386
1543,2020-12-25,Jackson,Wisconsin,20643,52,2346,9.0,16.0,1.0,,,0.11364627234413603,0.0038363171355498722,0.0007750811413069806,0.0625,11364.627234413603,77.50811413069806,rural,ALWAYS,0.40399999999999997
1544,2020-12-25,Juneau,Wisconsin,26687,52,2395,8.0,10.0,0.0,,,0.08974407014651328,0.003340292275574113,0.0003747142803612246,0.0,8974.407014651328,37.47142803612246,rural,ALWAYS,0.35200000000000004
1545,2020-12-25,Iowa,Wisconsin,23678,52,1701,5.0,6.0,0.0,,,0.07183883773967396,0.0029394473838918285,0.000253399780386857,0.0,7183.883773967396,25.3399780386857,rural,ALWAYS,0.433
1546,2020-12-25,Grant,Wisconsin,51439,52,4446,10.0,82.0,0.0,,,0.08643247341511305,0.002249212775528565,0.0015941211920916037,0.0,8643.247341511305,159.41211920916038,urban,ALWAYS,0.449
1547,2020-12-25,Monroe,Wisconsin,46253,52,3412,28.0,23.0,0.0,,,0.07376818800942642,0.008206330597889801,0.0004972650422675286,0.0,7376.818800942641,49.72650422675286,rural,ALWAYS,0.46
1548,2020-12-25,Lincoln,Wisconsin,27593,52,2517,12.0,55.0,0.0,,,0.09121878737360925,0.004767580452920143,0.0019932591599318666,0.0,9121.878737360925,199.32591599318667,rural,ALWAYS,0.45899999999999996
1549,2020-12-25,Clark,Wisconsin,34774,52,3010,26.0,52.0,0.0,,,0.08655892333352505,0.008637873754152824,0.0014953701041007649,0.0,8655.892333352505,149.53701041007648,rural,ALWAYS,0.384
1550,2020-12-25,Portage,Wisconsin,70772,52,5764,26.0,50.0,0.0,,,0.08144463912281694,0.004510756419153366,0.0007064940937093766,0.0,8144.463912281693,70.64940937093766,urban,ALWAYS,0.28
1551,2020-12-25,Vilas,Wisconsin,22195,52,1616,13.0,23.0,0.0,,,0.07280919125929264,0.008044554455445545,0.0010362694300518134,0.0,7280.919125929264,103.62694300518135,rural,ALWAYS,0.5329999999999999
1552,2020-12-25,Marinette,Wisconsin,40350,52,3793,9.0,42.0,0.0,,,0.09400247831474597,0.002372791985235961,0.0010408921933085502,0.0,9400.247831474597,104.08921933085502,rural,ALWAYS,0.479
1553,2020-12-25,Iron,Wisconsin,5687,52,518,0.0,25.0,0.0,,,0.09108493054334448,0.0,0.004395990856339019,0.0,9108.493054334447,439.59908563390184,rural,ALWAYS,0.518
